"15.134","0","0.292"
"15.235","0.101","0.302"
"15.335","0.201","0.292"
"15.434","0.3","0.302"
"15.535","0.401","0.312"
"15.634","0.5","0.343"
"15.735","0.601","0.394"
"15.835","0.701","0.476"
"15.934","0.8","0.036"
"16.035","0.901","0.036"
"16.134","1","0.036"
"16.235","1.101","0.036"
"16.334","1.2","0.047"
"16.434","1.3","0.036"
"16.534","1.4","0.026"
