"54.628","0","0.364"
"54.729","0.101","0.374"
"54.828","0.2","0.374"
"54.929","0.301","0.384"
"55.028","0.4","0.394"
"55.128","0.5","0.415"
"55.229","0.601","0.486"
"55.328","0.7","0.589"
"55.428","0.8","0.783"
"55.528","0.9","1.079"
"55.629","1.001","1.335"
"55.728","1.1","1.621"
"55.828","1.2","1.161"
"55.929","1.301","0.016"
"56.028","1.4","0.026"
