"17.914","0","0.098"
"18.014","0.099999999999998","0.098"
"18.114","0.2","0.098"
"18.214","0.3","0.108"
"18.314","0.4","0.108"
"18.414","0.5","0.118"
"18.515","0.601","0.149"
"18.615","0.701","0.231"
"18.715","0.801","0.384"
"18.814","0.9","0.619"
"18.915","1.001","0.936"
"19.015","1.101","1.233"
"19.114","1.2","1.448"
"19.215","1.301","1.611"
"19.314","1.4","1.703"
