78.689,0,0.087
78.709,0.02,0.077
78.713,0.024,0.087
78.716,0.027,0.087
78.724,0.035,0.087
78.727,0.038,0.087
78.73,0.041,0.077
78.738,0.049,0.087
78.742,0.053,0.087
78.746,0.057,0.087
78.748,0.059,0.087
78.757,0.068,0.108
78.761,0.072,0.118
78.765,0.076,0.139
78.773,0.084,0.179
